# corpus-commit=4bede39696ec864da04073a5fcbb1638968055f2 date=2026-08-24
MATCH	./books/raku-one-liners/34b-count-sundays-map.raku
MATCH	./books/raku-one-liners/35-factorial-reduction.raku
MATCH	./books/raku-one-liners/36-smallest-multiple-lcm.raku
MATCH	./books/raku-one-liners/37-rotate-matrix.raku
MATCH	./books/raku-one-liners/38a-multiplication-operator.raku
MATCH	./books/raku-one-liners/38b-exponentiation-operator.raku
MATCH	./books/raku-one-liners/39-regex-star-quantifier.raku
MATCH	./books/raku-one-liners/40-regex-min-max-quantifier.raku
MATCH	./books/raku-one-liners/41-regex-open-range-quantifier.raku
MATCH	./books/raku-one-liners/42-slurpy-arguments.raku
DIFF-OUT	./books/raku-one-liners/43-slurpy-hash.raku
MATCH	./books/raku-one-liners/44a-slurpy-single-star.raku
MATCH	./books/raku-one-liners/44b-slurpy-slurpy.raku
MATCH	./books/raku-one-liners/45a-dynamic-scope.raku
MATCH	./books/raku-one-liners/45b-dynamic-scope-blocks.raku
DIFF-OUT	./books/raku-one-liners/46-compiler-variables.raku
DIFF-OUT	./books/raku-one-liners/47-call-all-methods.raku
MATCH	./books/raku-one-liners/50-echo-whatever.raku
DIFF-OUT	./books/raku-one-liners/52a-stars-homework.raku
DIFF-OUT	./books/raku-one-liners/52b-stars-homework-expanded.raku
MATCH	./books/raku-one-liners/53a-eval-simple.raku
MATCH	./books/raku-one-liners/53c-eval-monkey.raku
MATCH	./books/raku-one-liners/53d-eval-calculation.raku
MATCH	./books/raku-one-liners/54a-golf-primes.raku
MATCH	./books/raku-one-liners/54b-golf-primes-full.raku
MATCH	./books/raku-one-liners/55a-golf-fibonacci.raku
MATCH	./books/raku-one-liners/55b-golf-fibonacci.raku
MATCH	./books/raku-one-liners/55c-golf-fibonacci.raku
MATCH	./books/raku-one-liners/55d-golf-fibonacci.raku
MATCH	./books/raku-one-liners/55e-golf-fibonacci.raku
MATCH	./books/raku-one-liners/55f-golf-fibonacci.raku
DIFF-OUT	./books/raku-one-liners/55g-golf-fibonacci.raku
MATCH	./books/raku-one-liners/56a-postfix-loop.raku
MATCH	./books/raku-one-liners/56b-postfix-loop.raku
MATCH	./books/raku-one-liners/57-caret-range.raku
MATCH	./books/raku-one-liners/58-sequence-downwards.raku
MATCH	./books/raku-one-liners/59-map-instead-of-loop.raku
